filepath,testclass,testname,line number,assert string
testing\test_runner.py,BaseFunctionalTests,test_failure_in_teardown_function,281,assert not rep.skipped
testing\test_runner.py,BaseFunctionalTests,test_failure_in_teardown_function,282,assert not rep.passed
testing\test_runner.py,BaseFunctionalTests,test_failure_in_teardown_function,283,assert rep.failed
testing\test_runner.py,BaseFunctionalTests,test_failure_in_teardown_function,284,assert rep.when == 'teardown'
testing\test_runner.py,BaseFunctionalTests,test_logstart_logfinish_hooks,333,"assert [x._name for x in reps] == ['pytest_runtest_logstart', 'pytest_runtest_logfinish']"
testing\test_runner.py,BaseFunctionalTests,test_logstart_logfinish_hooks,338,assert rep.nodeid == 'test_logstart_logfinish_hooks.py::test_func'
testing\test_runner.py,BaseFunctionalTests,test_logstart_logfinish_hooks,339,"assert rep.location == ('test_logstart_logfinish_hooks.py', 1, 'test_func')"
testing\test_runner.py,BaseFunctionalTests,test_passfunction,190,assert rep.passed
testing\test_runner.py,BaseFunctionalTests,test_passfunction,191,assert not rep.failed
testing\test_runner.py,BaseFunctionalTests,test_passfunction,192,assert rep.outcome == 'passed'
testing\test_runner.py,BaseFunctionalTests,test_passfunction,193,assert not rep.longrepr
testing\test_runner.py,BaseFunctionalTests,test_skip_in_setup_function,242,assert not rep.failed
testing\test_runner.py,BaseFunctionalTests,test_skip_in_setup_function,243,assert not rep.passed
testing\test_runner.py,BaseFunctionalTests,test_skip_in_setup_function,244,assert rep.skipped
testing\test_runner.py,BaseFunctionalTests,test_skip_in_setup_function,248,assert len(reports) == 2
testing\test_runner.py,BaseFunctionalTests,test_skip_in_setup_function,249,assert reports[1].passed
testing\test_runner.py,BaseFunctionalTests,test_skipfunction,219,assert not rep.failed
testing\test_runner.py,BaseFunctionalTests,test_skipfunction,220,assert not rep.passed
testing\test_runner.py,BaseFunctionalTests,test_skipfunction,221,assert rep.skipped
testing\test_runner.py,BaseFunctionalTests,test_skipfunction,222,assert rep.outcome == 'skipped'
testing\test_runner.py,BaseFunctionalTests,test_systemexit_does_not_bail_out,458,"assert False, 'runner did not catch SystemExit'"
testing\test_runner.py,BaseFunctionalTests,test_systemexit_does_not_bail_out,460,assert rep.failed
testing\test_runner.py,BaseFunctionalTests,test_systemexit_does_not_bail_out,461,assert rep.when == 'call'
testing\test_runner.py,BaseFunctionalTests,test_teardown_final_returncode,322,assert rec.ret == 1
testing\test_runner.py,TestExecutionNonForked,test_keyboardinterrupt_propagates,496,"assert False, 'did not raise'"
testing\test_runner.py,TestImportOrSkipExcType,test_import_error_suppress_warning,843,assert captured == []
testing\test_runner.py,TestImportOrSkipExcType,test_import_error_with_warning,829,assert warning.category is pytest.PytestDeprecationWarning
testing\test_runner.py,TestImportOrSkipExcType,test_no_warning,813,assert captured == []
testing\test_runner.py,TestReportContents,test_captured_text,1156,assert setup.capstdout == 'setup: stdout\n'
testing\test_runner.py,TestReportContents,test_captured_text,1157,assert call.capstdout == 'setup: stdout\ncall: stdout\n'
testing\test_runner.py,TestReportContents,test_captured_text,1158,assert teardown.capstdout == 'setup: stdout\ncall: stdout\nteardown: stdout\n'
testing\test_runner.py,TestReportContents,test_captured_text,1160,assert setup.capstderr == 'setup: stderr\n'
testing\test_runner.py,TestReportContents,test_captured_text,1161,assert call.capstderr == 'setup: stderr\ncall: stderr\n'
testing\test_runner.py,TestReportContents,test_captured_text,1162,assert teardown.capstderr == 'setup: stderr\ncall: stderr\nteardown: stderr\n'
testing\test_runner.py,TestReportContents,test_longrepr_type,1184,"assert isinstance(rep.longrepr, ExceptionChainRepr)"
testing\test_runner.py,TestReportContents,test_longreprtext_collect_skip,1120,"assert isinstance(call.report.longrepr, tuple)"
testing\test_runner.py,TestReportContents,test_longreprtext_collect_skip,1121,assert 'Skipped' in call.report.longreprtext
testing\test_runner.py,TestReportContents,test_longreprtext_failure,1132,assert 'assert 1 == 4' in rep.longreprtext
testing\test_runner.py,TestReportContents,test_longreprtext_pass,1094,assert rep.longreprtext == ''
testing\test_runner.py,TestReportContents,test_longreprtext_skip,1106,"assert isinstance(call_rep.longrepr, tuple)"
testing\test_runner.py,TestReportContents,test_longreprtext_skip,1107,assert 'Skipped' in call_rep.longreprtext
testing\test_runner.py,TestReportContents,test_no_captured_text,1172,assert rep.capstdout == ''
testing\test_runner.py,TestReportContents,test_no_captured_text,1173,assert rep.capstderr == ''
testing\test_runner.py,TestSessionReports,test_collect_result,510,assert not rep.failed
testing\test_runner.py,TestSessionReports,test_collect_result,511,assert not rep.skipped
testing\test_runner.py,TestSessionReports,test_collect_result,512,assert rep.passed
testing\test_runner.py,TestSessionReports,test_collect_result,514,assert locinfo is not None
testing\test_runner.py,TestSessionReports,test_collect_result,515,assert locinfo[0] == col.path.name
testing\test_runner.py,TestSessionReports,test_collect_result,516,assert not locinfo[1]
testing\test_runner.py,TestSessionReports,test_collect_result,517,assert locinfo[2] == col.path.name
testing\test_runner.py,TestSessionReports,test_collect_result,519,assert len(res) == 2
testing\test_runner.py,TestSessionReports,test_collect_result,520,assert res[0].name == 'test_func1'
testing\test_runner.py,TestSessionReports,test_collect_result,521,assert res[1].name == 'TestClass'
testing\test_runner.py,TestSetupState,test_cached_exception_doesnt_get_longer,173,assert result.ret == ExitCode.TESTS_FAILED
testing\test_runner.py,TestSetupState,test_cached_exception_doesnt_get_longer,175,assert len(failures) == 3
testing\test_runner.py,TestSetupState,test_cached_exception_doesnt_get_longer,178,assert len(lines1) == len(lines2)
testing\test_runner.py,TestSetupState,test_setup,35,assert values
testing\test_runner.py,TestSetupState,test_setup,37,assert not values
testing\test_runner.py,TestSetupState,test_teardown_multiple_fail,102,"assert err1.args == ('oops1',)"
testing\test_runner.py,TestSetupState,test_teardown_multiple_fail,103,"assert err2.args == ('oops2',)"
testing\test_runner.py,TestSetupState,test_teardown_multiple_one_fails,81,"assert err.value.args == ('oops',)"
testing\test_runner.py,TestSetupState,test_teardown_multiple_one_fails,82,"assert r == ['fin3', 'fin1']"
testing\test_runner.py,TestSetupState,test_teardown_multiple_scopes_one_fails,122,assert module_teardown == ['fin_module']
testing\test_runner.py,TestSetupState,test_teardown_multiple_scopes_several_fail,139,"assert isinstance(mod, KeyError)"
testing\test_runner.py,TestSetupState,test_teardown_multiple_scopes_several_fail,140,"assert isinstance(func.exceptions[0], TypeError)"
testing\test_runner.py,TestSetupState,test_teardown_multiple_scopes_several_fail,141,"assert isinstance(func.exceptions[1], ValueError)"
testing\test_runner_xunit.py,,test_class_setup,105,reprec.assertoutcome(passed=1 + 2 + 1)
testing\test_runner_xunit.py,,test_class_setup_failure_no_teardown,126,"reprec.assertoutcome(failed=1, passed=1)"
testing\test_runner_xunit.py,,test_method_setup,145,reprec.assertoutcome(passed=2)
testing\test_runner_xunit.py,,test_method_setup_failure_no_teardown,167,"reprec.assertoutcome(failed=1, passed=1)"
testing\test_runner_xunit.py,,test_method_setup_uses_fresh_instances,182,"reprec.assertoutcome(passed=2, failed=0)"
testing\test_runner_xunit.py,,test_module_and_function_setup,38,assert rep.passed
testing\test_runner_xunit.py,,test_module_and_function_setup,40,assert rep.passed
testing\test_runner_xunit.py,,test_module_setup_failure_no_teardown,58,reprec.assertoutcome(failed=1)
testing\test_runner_xunit.py,,test_module_setup_failure_no_teardown,60,assert calls[0].item.module.values == [1]
testing\test_runner_xunit.py,,test_setup_fails_again_on_all_tests,214,reprec.assertoutcome(failed=2)
testing\test_runner_xunit.py,,test_setup_function_failure_no_teardown,79,assert calls[0].item.module.modlevel == [1]
testing\test_runner_xunit.py,,test_setup_teardown_function_level_with_optional_argument,283,result.assertoutcome(passed=4)
testing\test_runner_xunit.py,,test_setup_teardown_function_level_with_optional_argument,297,assert trace_setups_teardowns == expected
testing\test_runner_xunit.py,,test_setup_that_skips_calledagain,198,reprec.assertoutcome(skipped=2)
testing\test_scope.py,,test_from_user,37,"assert Scope.from_user('module', 'for parametrize', 'some::id') is Scope.Module"
testing\test_scope.py,,test_next_higher,27,assert Scope.Function.next_higher() is Scope.Class
testing\test_scope.py,,test_next_higher,28,assert Scope.Class.next_higher() is Scope.Module
testing\test_scope.py,,test_next_higher,29,assert Scope.Module.next_higher() is Scope.Package
testing\test_scope.py,,test_next_higher,30,assert Scope.Package.next_higher() is Scope.Session
testing\test_scope.py,,test_next_lower,17,assert Scope.Session.next_lower() is Scope.Package
testing\test_scope.py,,test_next_lower,18,assert Scope.Package.next_lower() is Scope.Module
testing\test_scope.py,,test_next_lower,19,assert Scope.Module.next_lower() is Scope.Class
testing\test_scope.py,,test_next_lower,20,assert Scope.Class.next_lower() is Scope.Function
testing\test_scope.py,,test_ordering,10,assert Scope.Session > Scope.Package
testing\test_scope.py,,test_ordering,11,assert Scope.Package > Scope.Module
testing\test_scope.py,,test_ordering,12,assert Scope.Module > Scope.Class
testing\test_scope.py,,test_ordering,13,assert Scope.Class > Scope.Function
testing\test_session.py,,test_deselect,318,assert result.ret == 0
testing\test_session.py,,test_deselect,321,"assert not line.startswith(('test_a.py::test_a2[1]', 'test_a.py::test_a2[2]'))"
testing\test_session.py,,test_exclude,277,assert result.ret == 0
testing\test_session.py,,test_exclude_glob,292,assert result.ret == 0
testing\test_session.py,,test_plugin_already_exists,265,assert config.option.plugins == ['terminal']
testing\test_session.py,,test_sessionfinish_with_start,339,assert res.ret == ExitCode.NO_TESTS_COLLECTED
testing\test_session.py,,test_shouldfail_is_sticky,452,"result.assert_outcomes(failed=1, warnings=1)"
testing\test_session.py,,test_shouldstop_is_sticky,482,"result.assert_outcomes(failed=1, warnings=1)"
testing\test_session.py,SessionTests,test_basic_testitem_events,27,assert len(skipped) == 0
testing\test_session.py,SessionTests,test_basic_testitem_events,28,assert len(passed) == 1
testing\test_session.py,SessionTests,test_basic_testitem_events,29,assert len(failed) == 3
testing\test_session.py,SessionTests,test_basic_testitem_events,34,assert end(failed[0]) == 'test_one_one'
testing\test_session.py,SessionTests,test_basic_testitem_events,35,assert end(failed[1]) == 'test_other'
testing\test_session.py,SessionTests,test_basic_testitem_events,37,assert len(itemstarted) == 4
testing\test_session.py,SessionTests,test_broken_repr,134,"assert (len(passed), len(skipped), len(failed)) == (1, 0, 1)"
testing\test_session.py,SessionTests,test_broken_repr,136,assert out.find('<[reprexc() raised in repr()] BrokenRepr1') != -1
testing\test_session.py,SessionTests,test_broken_repr_with_showlocals_verbose,152,"assert (len(passed), len(skipped), len(failed)) == (0, 0, 1)"
testing\test_session.py,SessionTests,test_broken_repr_with_showlocals_verbose,154,assert len(entries) == 1
testing\test_session.py,SessionTests,test_broken_repr_with_showlocals_verbose,156,assert repr_locals.lines
testing\test_session.py,SessionTests,test_broken_repr_with_showlocals_verbose,157,assert len(repr_locals.lines) == 1
testing\test_session.py,SessionTests,test_broken_repr_with_showlocals_verbose,158,assert repr_locals.lines[0].startswith('x          = <[NotImplementedError() raised in repr()] ObjWithErrorInRepr')
testing\test_session.py,SessionTests,test_exit_first_problem,90,assert failed == 1
testing\test_session.py,SessionTests,test_exit_first_problem,91,assert passed == skipped == 0
testing\test_session.py,SessionTests,test_maxfail,103,assert failed == 2
testing\test_session.py,SessionTests,test_maxfail,104,assert passed == skipped == 0
testing\test_session.py,SessionTests,test_nested_import_error,57,assert len(values) == 1
testing\test_session.py,SessionTests,test_nested_import_error,59,assert out.find('does_not_work') != -1
testing\test_session.py,SessionTests,test_raises_output,70,assert len(failed) == 1
testing\test_session.py,SessionTests,test_raises_output,72,assert 'DID NOT RAISE' in out
testing\test_session.py,SessionTests,test_skip_file_by_conftest,179,assert len(reports) == 2
testing\test_session.py,SessionTests,test_skip_file_by_conftest,180,assert reports[1].skipped
testing\test_session.py,SessionTests,test_syntax_error_module,77,assert len(values) == 1
testing\test_session.py,SessionTests,test_syntax_error_module,79,assert out.find('not python') != -1
testing\test_session.py,TestNewSession,test_collect_only_with_various_situations,229,assert len(itemstarted) == 3
testing\test_session.py,TestNewSession,test_collect_only_with_various_situations,230,assert not reprec.getreports('pytest_runtest_logreport')
testing\test_session.py,TestNewSession,test_collect_only_with_various_situations,233,assert len(started) == len(finished)
testing\test_session.py,TestNewSession,test_collect_only_with_various_situations,234,assert len(started) == 6
testing\test_session.py,TestNewSession,test_collect_only_with_various_situations,236,assert len(colfail) == 1
testing\test_session.py,TestNewSession,test_minus_x_import_error,244,assert len(colfail) == 1
testing\test_session.py,TestNewSession,test_minus_x_overridden_by_maxfail,252,assert len(colfail) == 2
testing\test_session.py,TestNewSession,test_order_of_execution,207,assert failed == skipped == 0
testing\test_session.py,TestNewSession,test_order_of_execution,208,assert passed == 7
testing\test_setuponly.py,,test_dynamic_fixture_request,230,assert result.ret == 0
testing\test_setuponly.py,,test_setup_show_with_KeyboardInterrupt_in_test,304,assert result.ret == ExitCode.INTERRUPTED
testing\test_setuponly.py,,test_show_different_scopes,58,assert result.ret == 0
testing\test_setuponly.py,,test_show_fixture_action_with_bytes,321,assert result.ret == 0
testing\test_setuponly.py,,test_show_fixtures_and_execute_test,276,assert result.ret == 1
testing\test_setuponly.py,,test_show_fixtures_with_autouse,121,assert result.ret == 0
testing\test_setuponly.py,,test_show_fixtures_with_parameter_ids,187,assert result.ret == 0
testing\test_setuponly.py,,test_show_fixtures_with_parameter_ids_function,207,assert result.ret == 0
testing\test_setuponly.py,,test_show_fixtures_with_parameters,153,assert result.ret == 0
testing\test_setuponly.py,,test_show_nested_fixtures,92,assert result.ret == 0
testing\test_setuponly.py,,test_show_only_active_fixtures,34,assert result.ret == 0
testing\test_setupplan.py,,test_show_fixtures_and_test,22,assert result.ret == 0
testing\test_setupplan.py,,test_show_multi_test_fixture_setup_and_teardown_correctly_simple,58,assert result.ret == 0
testing\test_setupplan.py,,test_show_multi_test_fixture_setup_and_teardown_correctly_simple,74,assert setup_count == 1
testing\test_setupplan.py,,test_show_multi_test_fixture_setup_and_teardown_correctly_simple,75,assert teardown_count == 1
testing\test_setupplan.py,,test_show_multi_test_fixture_setup_and_teardown_same_as_setup_show,122,assert plan_lines == show_lines
testing\test_skipping.py,,test_fail_using_reason_works_ok,1487,result.assert_outcomes(failed=1)
testing\test_skipping.py,,test_mark_xfail_item,1392,assert not failed
testing\test_skipping.py,,test_mark_xfail_item,1394,assert xfailed
testing\test_skipping.py,,test_skip_using_reason_works_ok,1473,result.assert_outcomes(skipped=1)
testing\test_skipping.py,,test_skipped_folding,1035,assert result.ret == 0
testing\test_skipping.py,,test_skipped_reasons_functional,1016,assert result.ret == 0
testing\test_skipping.py,,test_xfail_item,1318,assert not failed
testing\test_skipping.py,,test_xfail_item,1320,assert xfailed
testing\test_skipping.py,,test_xfail_test_setup_exception,1212,assert result.ret == 0
testing\test_skipping.py,,test_xfail_test_setup_exception,1213,assert 'xfailed' in result.stdout.str()
testing\test_skipping.py,TestEvaluation,test_marked_one_arg,58,assert skipped
testing\test_skipping.py,TestEvaluation,test_marked_one_arg,59,"assert skipped.reason == ""condition: hasattr(os, 'sep')"""
testing\test_skipping.py,TestEvaluation,test_marked_one_arg_twice,90,assert skipped
testing\test_skipping.py,TestEvaluation,test_marked_one_arg_twice,91,"assert skipped.reason == ""condition: not hasattr(os, 'murks')"""
testing\test_skipping.py,TestEvaluation,test_marked_one_arg_twice2,104,assert skipped
testing\test_skipping.py,TestEvaluation,test_marked_one_arg_twice2,105,"assert skipped.reason == ""condition: not hasattr(os, 'murks')"""
testing\test_skipping.py,TestEvaluation,test_marked_one_arg_with_reason,71,assert skipped
testing\test_skipping.py,TestEvaluation,test_marked_one_arg_with_reason,72,assert skipped.reason == 'hello world'
testing\test_skipping.py,TestEvaluation,test_marked_skipif_no_args,45,assert skipped
testing\test_skipping.py,TestEvaluation,test_marked_skipif_no_args,46,assert skipped.reason == ''
testing\test_skipping.py,TestEvaluation,test_marked_skipif_with_boolean_without_reason,120,assert excinfo.value.msg is not None
testing\test_skipping.py,TestEvaluation,test_marked_skipif_with_boolean_without_reason,121,"assert ""Error evaluating 'skipif': you need to specify reason=STRING when using booleans as conditions."" in excinfo.value.msg"
testing\test_skipping.py,TestEvaluation,test_marked_skipif_with_invalid_boolean,142,assert excinfo.value.msg is not None
testing\test_skipping.py,TestEvaluation,test_marked_skipif_with_invalid_boolean,143,"assert ""Error evaluating 'skipif' condition as a boolean"" in excinfo.value.msg"
testing\test_skipping.py,TestEvaluation,test_marked_skipif_with_invalid_boolean,144,assert 'INVALID' in excinfo.value.msg
testing\test_skipping.py,TestEvaluation,test_marked_xfail_no_args,31,assert xfailed
testing\test_skipping.py,TestEvaluation,test_marked_xfail_no_args,32,assert xfailed.reason == ''
testing\test_skipping.py,TestEvaluation,test_marked_xfail_no_args,33,assert xfailed.run
testing\test_skipping.py,TestEvaluation,test_no_marker,19,assert not skipped
testing\test_skipping.py,TestEvaluation,test_skipif_class,158,assert skipped
testing\test_skipping.py,TestEvaluation,test_skipif_class,159,assert skipped.reason == 'condition: config._hackxyz'
testing\test_skipping.py,TestEvaluation,test_skipif_markeval_namespace,184,assert res.ret == 0
testing\test_skipping.py,TestEvaluation,test_skipif_markeval_namespace_ValueError,290,assert res.ret == 1
testing\test_skipping.py,TestEvaluation,test_skipif_markeval_namespace_multiple,269,reprec.assertoutcome(skipped=3)
testing\test_skipping.py,TestSkip,test_skip_class,787,"rec.assertoutcome(skipped=2, passed=1)"
testing\test_skipping.py,TestSkip,test_skips_on_false_string,799,rec.assertoutcome(skipped=1)
testing\test_skipping.py,TestSkipif,test_skipif_conditional,895,"assert x.value.msg == ""condition: hasattr(os, 'sep')"""
testing\test_skipping.py,TestSkipif,test_skipif_reporting,911,assert result.ret == 0
testing\test_skipping.py,TestSkipif,test_skipif_reporting_multiple,944,assert result.ret == 0
testing\test_skipping.py,TestXFail,test_dynamic_xfail_set_during_runtest_failed,576,result.assert_outcomes(xfailed=1)
testing\test_skipping.py,TestXFail,test_dynamic_xfail_set_during_runtest_passed_strict,590,result.assert_outcomes(failed=1)
testing\test_skipping.py,TestXFail,test_strict_sanity,628,assert result.ret == 0
testing\test_skipping.py,TestXFail,test_strict_xfail,654,assert result.ret == (1 if strict else 0)
testing\test_skipping.py,TestXFail,test_strict_xfail,655,assert pytester.path.joinpath('foo_executed').exists()
testing\test_skipping.py,TestXFail,test_strict_xfail_condition,670,assert result.ret == 0
testing\test_skipping.py,TestXFail,test_strict_xfail_default_from_file,708,assert result.ret == (1 if strict else 0)
testing\test_skipping.py,TestXFail,test_xfail_condition_keyword,685,assert result.ret == 0
testing\test_skipping.py,TestXFail,test_xfail_evalfalse_but_fails,415,assert callreport.failed
testing\test_skipping.py,TestXFail,test_xfail_evalfalse_but_fails,416,"assert not hasattr(callreport, 'wasxfail')"
testing\test_skipping.py,TestXFail,test_xfail_evalfalse_but_fails,417,assert 'xfail' in callreport.keywords
testing\test_skipping.py,TestXFail,test_xfail_markeval_namespace,733,assert res.ret == 1
testing\test_skipping.py,TestXFail,test_xfail_simple,310,assert len(reports) == 3
testing\test_skipping.py,TestXFail,test_xfail_simple,312,assert callreport.skipped
testing\test_skipping.py,TestXFail,test_xfail_simple,313,assert callreport.wasxfail == ''
testing\test_skipping.py,TestXFail,test_xfail_using_platform,341,assert len(reports) == 3
testing\test_skipping.py,TestXFail,test_xfail_using_platform,343,assert callreport.wasxfail
testing\test_skipping.py,TestXFail,test_xfail_xpass,482,assert result.ret == 0
testing\test_skipping.py,TestXFail,test_xfail_xpassed,325,assert len(reports) == 3
testing\test_skipping.py,TestXFail,test_xfail_xpassed,327,assert callreport.passed
testing\test_skipping.py,TestXFail,test_xfail_xpassed,328,assert callreport.wasxfail == 'this is an xfail'
testing\test_skipping.py,TestXFail,test_xfail_xpassed_strict,355,assert len(reports) == 3
testing\test_skipping.py,TestXFail,test_xfail_xpassed_strict,357,assert callreport.failed
testing\test_skipping.py,TestXFail,test_xfail_xpassed_strict,358,assert str(callreport.longrepr) == '[XPASS(strict)] nope'
testing\test_skipping.py,TestXFail,test_xfail_xpassed_strict,359,"assert not hasattr(callreport, 'wasxfail')"
testing\test_stash.py,,test_stash,11,assert len(stash) == 0
testing\test_stash.py,,test_stash,12,assert not stash
testing\test_stash.py,,test_stash,18,assert key1 not in stash
testing\test_stash.py,,test_stash,20,assert key1 in stash
testing\test_stash.py,,test_stash,21,assert stash[key1] == 'hello'
testing\test_stash.py,,test_stash,22,"assert stash.get(key1, None) == 'hello'"
testing\test_stash.py,,test_stash,24,assert stash[key1] == 'world'
testing\test_stash.py,,test_stash,27,assert len(stash) == 1
testing\test_stash.py,,test_stash,28,assert stash
testing\test_stash.py,,test_stash,31,assert key2 not in stash
testing\test_stash.py,,test_stash,32,"assert stash.get(key2, None) is None"
testing\test_stash.py,,test_stash,38,assert stash[key2] == 1
testing\test_stash.py,,test_stash,49,"assert stash.setdefault(key1, 'default') == 'existing'"
testing\test_stash.py,,test_stash,50,assert stash[key1] == 'existing'
testing\test_stash.py,,test_stash,52,"assert stash.setdefault(key_setdefault, b'default') == b'default'"
testing\test_stash.py,,test_stash,53,assert stash[key_setdefault] == b'default'
testing\test_stash.py,,test_stash,54,assert len(stash) == 3
testing\test_stash.py,,test_stash,55,assert stash
testing\test_stash.py,,test_stash,64,assert key2 not in stash2
testing\test_stash.py,,test_stash,67,assert stash2[key2] + stash2[key3] == 300
testing\test_stash.py,,test_stash,68,assert stash[key2] == 1
testing\test_stash.py,,test_stash,69,assert key3 not in stash
testing\test_stepwise.py,,test_cache_error,533,assert cache_file.is_file()
testing\test_stepwise.py,,test_change_testfile,184,assert _strip_resource_warnings(result.stderr.lines) == []
testing\test_stepwise.py,,test_change_testfile,187,assert 'test_fail_on_flag FAILED' in stdout
testing\test_stepwise.py,,test_change_testfile,194,assert _strip_resource_warnings(result.stderr.lines) == []
testing\test_stepwise.py,,test_change_testfile,197,assert 'test_success PASSED' in stdout
testing\test_stepwise.py,,test_disabled_stepwise_xdist_dont_clear_cache,360,assert result.ret == 0
testing\test_stepwise.py,,test_disabled_stepwise_xdist_dont_clear_cache,362,assert Path(stepwise_cache_file).exists()
testing\test_stepwise.py,,test_disabled_stepwise_xdist_dont_clear_cache,365,assert [expected_value] == observed_value
testing\test_stepwise.py,,test_fail_and_continue_with_stepwise,131,assert _strip_resource_warnings(result.stderr.lines) == []
testing\test_stepwise.py,,test_fail_and_continue_with_stepwise,135,assert 'test_success_before_fail PASSED' in stdout
testing\test_stepwise.py,,test_fail_and_continue_with_stepwise,136,assert 'test_fail_on_flag FAILED' in stdout
testing\test_stepwise.py,,test_fail_and_continue_with_stepwise,137,assert 'test_success_after_fail' not in stdout
testing\test_stepwise.py,,test_fail_and_continue_with_stepwise,141,assert _strip_resource_warnings(result.stderr.lines) == []
testing\test_stepwise.py,,test_fail_and_continue_with_stepwise,145,assert 'test_success_before_fail' not in stdout
testing\test_stepwise.py,,test_fail_and_continue_with_stepwise,146,assert 'test_fail_on_flag PASSED' in stdout
testing\test_stepwise.py,,test_fail_and_continue_with_stepwise,147,assert 'test_success_after_fail PASSED' in stdout
testing\test_stepwise.py,,test_fail_on_errors,173,assert _strip_resource_warnings(result.stderr.lines) == []
testing\test_stepwise.py,,test_fail_on_errors,176,assert 'test_error ERROR' in stdout
testing\test_stepwise.py,,test_fail_on_errors,177,assert 'test_success_after_fail' not in stdout
testing\test_stepwise.py,,test_run_with_skip_option,160,assert _strip_resource_warnings(result.stderr.lines) == []
testing\test_stepwise.py,,test_run_with_skip_option,164,assert 'test_fail_on_flag FAILED' in stdout
testing\test_stepwise.py,,test_run_with_skip_option,165,assert 'test_success_after_fail PASSED' in stdout
testing\test_stepwise.py,,test_run_with_skip_option,166,assert 'test_fail_last_on_flag FAILED' in stdout
testing\test_stepwise.py,,test_run_with_skip_option,167,assert 'test_success_after_last_fail' not in stdout
testing\test_stepwise.py,,test_stepwise_skip_is_independent,280,result.assert_outcomes(failed=2)
testing\test_stepwise.py,,test_stepwise_xdist_dont_store_lastfailed,317,assert result.ret == pytest.ExitCode.INTERRUPTED
testing\test_stepwise.py,,test_stepwise_xdist_dont_store_lastfailed,322,assert not Path(stepwise_cache_file).exists()
testing\test_terminal.py,,check,2546,assert actual == expected
testing\test_terminal.py,,check,2548,assert len(actual) <= width
testing\test_terminal.py,,check,2549,assert wcswidth(actual) <= width
testing\test_terminal.py,,test_color_no,1338,assert 'test session starts' in result.stdout.str()
testing\test_terminal.py,,test_color_yes_collection_on_non_atty,1357,assert 'test session starts' in result.stdout.str()
testing\test_terminal.py,,test_color_yes_collection_on_non_atty,1358,assert '\x1b[1m' in result.stdout.str()
testing\test_terminal.py,,test_color_yes_collection_on_non_atty,1361,assert 'collecting ...' in result.stdout.str()
testing\test_terminal.py,,test_color_yes_collection_on_non_atty,1362,assert 'collected 10 items' in result.stdout.str()
testing\test_terminal.py,,test_force_short_summary,2661,assert result.ret == 1
testing\test_terminal.py,,test_format_node_duration,2702,assert format_node_duration(seconds) == expected
testing\test_terminal.py,,test_format_session_duration,2681,assert format_session_duration(seconds) == expected
testing\test_terminal.py,,test_format_trimmed,2853,"assert _format_trimmed(' ({}) ', msg, len(msg) + 4) == ' (unconditional skip) '"
testing\test_terminal.py,,test_format_trimmed,2854,"assert _format_trimmed(' ({}) ', msg, len(msg) + 3) == ' (unconditional ...) '"
testing\test_terminal.py,,test_full_sequence_print_with_vv,2640,assert result.ret == 1
testing\test_terminal.py,,test_getreportopt,1377,assert _REPORTCHARS_DEFAULT == 'fE'
testing\test_terminal.py,,test_getreportopt,1380,assert getreportopt(config) == 'wfE'
testing\test_terminal.py,,test_getreportopt,1383,assert getreportopt(config) == 'wsf'
testing\test_terminal.py,,test_getreportopt,1386,assert getreportopt(config) == 'sfxw'
testing\test_terminal.py,,test_getreportopt,1389,assert getreportopt(config) == 'wsxXEf'
testing\test_terminal.py,,test_getreportopt,1392,assert getreportopt(config) == 'w'
testing\test_terminal.py,,test_getreportopt,1395,assert getreportopt(config) == 'wfE'
testing\test_terminal.py,,test_getreportopt,1398,assert getreportopt(config) == 'wx'
testing\test_terminal.py,,test_getreportopt,1403,assert getreportopt(config) == 'sxXEf'
testing\test_terminal.py,,test_getreportopt,1406,assert getreportopt(config) == 'sfx'
testing\test_terminal.py,,test_getreportopt,1409,assert getreportopt(config) == 'sfx'
testing\test_terminal.py,,test_getreportopt,1412,assert getreportopt(config) == 'sxXEf'
testing\test_terminal.py,,test_getreportopt,1415,assert getreportopt(config) == 'PpsxXEf'
testing\test_terminal.py,,test_getreportopt,1418,assert getreportopt(config) == ''
testing\test_terminal.py,,test_getreportopt,1421,assert getreportopt(config) == 'fE'
testing\test_terminal.py,,test_line_with_reprcrash,2546,assert actual == expected
testing\test_terminal.py,,test_line_with_reprcrash,2548,assert len(actual) <= width
testing\test_terminal.py,,test_line_with_reprcrash,2549,assert wcswidth(actual) <= width
testing\test_terminal.py,,test_pass_output_reporting,1254,assert 'test_pass_has_output' not in s
testing\test_terminal.py,,test_pass_output_reporting,1255,assert 'Four score and seven years ago...' not in s
testing\test_terminal.py,,test_pass_output_reporting,1256,assert 'test_pass_no_output' not in s
testing\test_terminal.py,,test_plugin_nameversion,82,assert result == expected
testing\test_terminal.py,,test_raw_skip_reason_skipped,2839,assert reason == 'Just so'
testing\test_terminal.py,,test_raw_skip_reason_xfail,2847,assert reason == 'To everything there is a season'
testing\test_terminal.py,,test_skip_counting_towards_summary,2001,"assert res == ([('2 failed', {'bold': True, 'red': True})], 'red')"
testing\test_terminal.py,,test_skip_counting_towards_summary,2007,"assert res == ([('1 failed', {'bold': True, 'red': True})], 'red')"
testing\test_terminal.py,,test_skip_reasons_folding,2495,assert len(values) == 1
testing\test_terminal.py,,test_skip_reasons_folding,2497,assert num == 3
testing\test_terminal.py,,test_skip_reasons_folding,2498,assert fspath == path
